subject_id,trial,sentence_id,condition,sentence,target_position,n_saccades_detected,n_saccades_after_verb_onset,first_saccade_latency_s,first_saccade_duration_s,first_saccade_peak_vel_deg_s,first_saccade_landing_aoi,first_saccade_is_target,first_saccade_is_object,rawsample_prop_pos1,saccade_prop_pos1,rawsample_prop_pos2,saccade_prop_pos2,rawsample_prop_pos3,saccade_prop_pos3,rawsample_prop_pos4,saccade_prop_pos4,prop_target_critical_window,saccade_prop_target,no_object_gaze_critical_window,n_saccades_landed_critical_window,target_object,first_saccade_chosen_object
subject-21,39,17,restrictive,The man will chop the wood,4,12,3,0.5404,0.0538,529.5,elsewhere,False,False,,,,,,,,,,,True,0,wood,elsewhere
subject-21,40,8,non-restrictive,The woman will dust the piano,3,13,4,0.8933,0.0336,403.7,subject,False,False,,,,,,,,,,,True,0,piano,subject
subject-21,41,45,restrictive,The chef will grate the carrot,4,13,3,0.606,0.0464,654.1,pos4,True,True,,,,,,,,,,,True,0,carrot,carrot
subject-21,42,34,non-restrictive,The boy will move the radio,1,12,3,0.003,0.02,211.8,elsewhere,False,False,,,,,,,,,,,True,0,radio,elsewhere
subject-21,43,44,non-restrictive,The baker will inspect the dough,3,12,3,0.6946,0.0535,449.6,elsewhere,False,False,,,,,,,,,,,True,1,dough,elsewhere
subject-21,44,47,restrictive,The girl will vacuum the carpet,2,15,5,0.7036,0.0333,384.8,subject,False,False,,,,,,,,,,,True,1,carpet,subject
subject-21,45,48,non-restrictive,The child will carry the balloon,3,21,7,0.0226,0.0266,139.7,elsewhere,False,False,0.4129,0.0,0.5871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,balloon,elsewhere
subject-21,46,5,restrictive,The hiker will climb the mountain,4,14,6,0.2616,0.0532,600.3,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,mountain,moon
subject-21,47,35,restrictive,The girl will apply the mascara,2,14,1,1.2102,0.0471,712.2,pos2,True,True,,,,,,,,,,,True,0,mascara,mascara
subject-21,48,32,non-restrictive,The woman will carry the beer,3,13,2,0.0911,0.0469,538.5,elsewhere,False,False,,,,,,,,,,,True,0,beer,elsewhere
subject-21,49,12,non-restrictive,The man will watch the boat,3,15,5,0.829,0.0336,594.4,pos1,False,True,,,,,,,,,,,True,0,boat,sun
subject-22,0,45,non-restrictive,The chef will carry the carrot,1,13,1,1.4381,0.0537,309.7,elsewhere,False,False,,,,,,,,,,,True,0,carrot,elsewhere
subject-22,1,7,non-restrictive,The doctor will check the child,3,10,4,0.1287,0.0605,340.4,pos2,False,True,0.0,,1.0,,0.0,,0.0,,0.0,,False,2,child,microscope
subject-22,2,29,non-restrictive,The grandmother will eadturn the newspaper,1,9,1,1.2398,0.067,266.2,elsewhere,False,False,,,,,,,,,,,True,0,newspaper,elsewhere
subject-22,3,38,restrictive,The woman will tie the apron,2,13,2,1.1226,0.06,234.3,pos2,True,True,,,,,,,,,,,True,0,apron,apron
subject-22,4,6,restrictive,The housewife will fry the mushrooms,2,7,2,1.1705,0.0534,301.0,pos3,False,True,,,,,,,,,,,True,0,mushrooms,knife
subject-22,5,49,non-restrictive,The man will pick up the stamp,1,16,2,1.4057,0.0536,299.1,pos2,False,True,,,,,,,,,,,True,0,stamp,envelope
subject-22,6,5,non-restrictive,The hiker will photograph the mountain,1,11,2,1.3939,0.0603,307.4,pos2,False,True,,,,,,,,,,,True,0,mountain,animal
subject-22,7,31,non-restrictive,The woman will examine the bottle,3,12,3,1.4931,0.06,289.8,pos2,False,True,,,,,,,,,,,True,0,bottle,seed
subject-22,8,20,restrictive,The baby will hug the kitten,4,9,2,0.6103,0.0134,191.0,subject,False,False,,,,,,,,,,,True,0,kitten,subject
subject-22,9,25,non-restrictive,The man will move the canvas,1,17,7,0.0236,0.0469,244.1,elsewhere,False,False,,,,,,,,,,,True,0,canvas,elsewhere
subject-22,10,47,non-restrictive,The girl will move the carpet,3,11,4,0.8224,0.0537,274.4,pos1,False,True,,,,,,,,,,,True,0,carpet,roller
subject-22,11,44,restrictive,The baker will knead the dough,4,7,2,1.1552,0.0134,217.5,subject,False,False,,,,,,,,,,,True,0,dough,subject
subject-22,12,0,restrictive,The boy will eat the cake,4,9,1,0.5408,0.0535,274.5,elsewhere,False,False,,,,,,,,,,,True,0,cake,elsewhere
subject-22,13,37,non-restrictive,The boy will move the banana,1,10,2,1.0906,0.0471,218.8,elsewhere,False,False,,,,,,,,,,,True,0,banana,elsewhere
subject-22,14,26,restrictive,The woman will blow out the candle,2,13,4,1.294,0.0536,285.3,pos1,False,True,,,,,,,,,,,True,0,candle,coaster
subject-22,15,21,non-restrictive,The woman will move the flower,1,11,1,1.0473,0.0602,284.8,elsewhere,False,False,,,,,,,,,,,True,0,flower,elsewhere
subject-22,16,18,restrictive,The boy will kick the football,2,9,0,,,,,,,,,,,,,,,,,True,0,football,
subject-22,17,39,non-restrictive,The boy will move the shoelace,3,12,4,0.0667,0.0336,260.3,subject,False,False,,,,,,,,,,,True,0,shoelace,subject
subject-22,19,1,non-restrictive,The woman will try the wine,1,11,2,1.2011,0.067,277.4,pos2,False,True,,,,,,,,,,,True,0,wine,cheese
subject-22,20,36,restrictive,The kid will build the lego,4,16,1,0.8633,0.0675,301.3,pos4,True,True,,,,,,,,,,,True,0,lego,lego
subject-22,21,22,restrictive,The girl will zip the coat,2,14,2,0.791,0.0469,356.6,pos2,True,True,,,,,,,,,,,True,0,coat,coat
subject-22,22,15,non-restrictive,The businessman will  forget the hat,3,11,3,1.1438,0.0538,283.5,pos1,False,True,,,,,,,,,,,True,0,hat,magnifying-glass
subject-22,23,16,restrictive,The woman will wear the dress,4,15,2,0.7121,0.0535,315.0,pos2,False,True,,,,,,,,,,,True,0,dress,backpack
subject-22,24,17,non-restrictive,The man will  move the wood,1,15,4,0.733,0.0739,329.2,elsewhere,False,False,,,,,,,,,,,True,0,wood,elsewhere
subject-22,25,14,restrictive,The boy will walk the dog,2,3,1,1.0259,0.0468,254.4,pos2,True,True,,,,,,,,,,,True,0,dog,dog
subject-22,26,23,non-restrictive,The girl will hold the scarf,3,10,2,0.2637,0.0134,183.8,elsewhere,False,False,,,,,,,,,,,True,1,scarf,elsewhere
subject-22,27,33,non-restrictive,The boy will open the suitcase,1,11,3,0.9198,0.0536,292.7,elsewhere,False,False,,,,,,,,,,,True,0,suitcase,elsewhere
subject-22,28,30,restrictive,The girl will roll the dice,2,5,1,0.6835,0.0604,327.2,pos2,True,True,,,,,,,,,,,True,0,dice,dice
subject-22,29,24,restrictive,The girl will groom the rabbit,4,11,1,1.2145,0.0536,304.8,elsewhere,False,False,,,,,,,,,,,True,0,rabbit,elsewhere
subject-22,30,10,restrictive,The man will repair the washing machine,2,11,1,1.4081,0.0602,355.0,pos2,True,True,,,,,,,,,,,True,0,washing-machine,washing-machine
subject-22,31,19,non-restrictive,The chef will clean the bread,3,7,2,1.0711,0.0333,351.1,elsewhere,False,False,,,,,,,,,,,True,0,bread,elsewhere
subject-22,32,12,restrictive,The man will sail the boat,4,6,1,0.9543,0.0533,246.2,pos4,True,True,,,,,,,,,,,True,0,boat,boat
subject-22,33,40,restrictive,The girl will button the blouse,4,9,1,0.8991,0.0536,261.2,pos4,True,True,,,,,,,,,,,True,0,blouse,blouse
subject-22,34,3,non-restrictive,The woman will touch the baby,3,13,1,1.0545,0.0601,309.9,elsewhere,False,False,,,,,,,,,,,True,0,baby,elsewhere
subject-22,35,46,restrictive,The musician will tune the violin,2,11,4,0.2776,0.0132,204.6,elsewhere,False,False,,,,,,,,,,,True,0,violin,elsewhere
subject-22,36,8,restrictive,The woman will play the piano,4,13,3,1.1287,0.1072,494.5,pos1,False,True,,,,,,,,,,,True,0,piano,table
subject-22,37,27,non-restrictive,The boy will touch the lamp,3,8,1,1.0333,0.0737,306.0,pos3,True,True,,,,,,,,,,,True,0,lamp,lamp
subject-22,38,9,non-restrictive,The woman will open the book,1,11,0,,,,,,,,,,,,,,,,,True,0,book,
subject-22,39,42,restrictive,The woman will sew the shirt,2,7,1,0.9591,0.0601,436.3,pos2,True,True,,,,,,,,,,,True,0,shirt,shirt
subject-22,40,2,restrictive,The policeman will arrest the man,2,9,1,1.2385,0.04,338.7,pos2,True,True,,,,,,,,,,,True,0,man,man
subject-22,41,13,non-restrictive,The man will  collect the cigarettes,1,9,3,0.5274,0.0537,253.8,pos1,True,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,cigarettes,cigarettes
subject-22,42,48,restrictive,The child will inflate the balloon,4,7,0,,,,,,,,,,,,,,,,,True,0,balloon,
subject-22,43,11,non-restrictive,The baby will kick the bell,3,15,2,0.8318,0.0469,358.6,pos2,False,True,,,,,,,,,,,True,0,bell,bricks
subject-22,44,41,non-restrictive,The boy will move the orange,1,10,0,,,,,,,,,,,,,,,,,True,0,orange,
subject-22,45,43,non-restrictive,The man will wipe the safe,3,15,4,0.7885,0.0472,286.9,pos1,False,True,,,,,,,,,,,True,0,safe,bolt
subject-22,46,4,restrictive,The boy will bounce the ball,4,9,3,1.0249,0.0467,327.5,pos2,False,True,,,,,,,,,,,True,0,ball,acorns
subject-22,47,35,non-restrictive,The girl will squeeze the mascara,3,12,5,0.5645,0.0337,317.3,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,1,mascara,elsewhere
subject-22,48,28,restrictive,The cat will drink the milk,4,11,3,0.6261,0.0535,186.5,pos4,True,True,,,,,,,,,,,True,0,milk,milk
subject-22,49,32,restrictive,The woman will brew the beer,4,6,1,0.9866,0.0537,305.3,elsewhere,False,False,,,,,,,,,,,True,0,beer,elsewhere
subject-23,0,24,non-restrictive,The girl will lift the rabbit,4,8,1,0.5504,0.0198,206.6,elsewhere,False,False,,,,,,,,,,,True,1,rabbit,elsewhere
subject-23,1,3,restrictive,The woman will bathe the baby,3,7,2,0.275,0.0201,533.6,elsewhere,False,False,,,,,,,,,,,True,1,baby,elsewhere
subject-23,2,6,non-restrictive,The housewife will  wash the mushrooms,2,17,4,0.0466,0.0338,412.8,subject,False,False,,,,,,,,,,,True,0,mushrooms,subject
subject-23,3,44,non-restrictive,The baker will inspect the dough,4,12,7,0.0245,0.0537,421.1,elsewhere,False,False,,,,,,,,,,,True,1,dough,elsewhere
subject-23,4,9,restrictive,The woman will read the book,1,8,2,0.9714,0.0536,546.4,pos2,False,True,,,,,,,,,,,True,0,book,door
subject-23,5,11,restrictive,The baby will ring the bell,3,16,3,0.1592,0.0134,204.8,elsewhere,False,False,,,,,,,,,,,True,1,bell,elsewhere
subject-23,6,18,non-restrictive,The boy will touch the football,2,8,0,,,,,,,,,,,,,,,,,True,0,football,
subject-23,7,42,non-restrictive,The woman will wash the shirt,2,12,2,0.4034,0.0134,489.5,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,1.0,,False,1,shirt,elsewhere
subject-23,8,23,restrictive,The girl will knit the scarf,3,12,2,0.2855,0.0201,377.5,pos3,True,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,1,scarf,scarf
subject-23,9,46,non-restrictive,The musician will move the violin,2,16,4,0.2326,0.0132,279.7,elsewhere,False,False,,,,,,,,,,,True,0,violin,elsewhere
subject-23,10,26,non-restrictive,The woman will blow grab the candle,2,16,3,0.2894,0.0669,569.9,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,candle,elsewhere
subject-23,11,7,restrictive,The doctor will inject the child,3,15,3,0.305,0.0333,657.2,subject,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,child,subject
subject-23,12,41,restrictive,The boy will squeeze the orange,1,17,4,0.0173,0.0673,435.0,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,1,orange,elsewhere
subject-23,13,47,restrictive,The girl will vacuum the carpet,3,13,4,0.8176,0.0197,265.0,elsewhere,False,False,,,,,,,,,,,True,0,carpet,elsewhere
subject-23,14,10,non-restrictive,The man will wipe the washing machine,2,13,2,1.0615,0.0334,317.3,pos3,False,True,0.0,0.0,0.782,0.0,0.218,1.0,0.0,0.0,0.782,0.0,False,1,washing-machine,mirror
subject-23,15,34,non-restrictive,The boy will move the radio,2,8,4,0.4857,0.0469,367.2,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,radio,elsewhere
subject-23,16,29,restrictive,The grandmother will read the newspaper,1,7,2,0.5547,0.0133,327.9,elsewhere,False,False,,,,,,,,,,,True,0,newspaper,elsewhere
subject-23,17,49,restrictive,The man will lick the stamp,1,6,3,0.3667,0.0537,730.8,pos1,True,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,stamp,stamp
subject-23,18,33,restrictive,The boy will unzip the suitcase,1,14,6,0.2041,0.0531,1012.4,elsewhere,False,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,suitcase,elsewhere
subject-23,19,21,restrictive,The woman will water the flower,1,10,2,1.1296,0.0469,350.8,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,flower,elsewhere
subject-23,20,22,non-restrictive,The girl will hang the coat,2,17,3,0.4843,0.0134,238.9,elsewhere,False,False,,,,,,,,,,,True,1,coat,elsewhere
subject-23,21,1,restrictive,The woman will drink the wine,1,17,4,0.4709,0.0134,320.1,elsewhere,False,False,0.0,,0.6061,,0.3939,,0.0,,0.0,,False,1,wine,elsewhere
subject-23,22,16,non-restrictive,The woman will  carry the dress,4,10,4,1.0347,0.0335,229.4,elsewhere,False,False,,,,,,,,,,,True,0,dress,elsewhere
subject-23,23,45,restrictive,The chef will grate the carrot,1,17,3,0.6327,0.0465,648.2,subject,False,False,,,,,,,,,,,True,0,carrot,subject
subject-23,24,25,restrictive,The man will paint the canvas,1,16,4,0.6557,0.033,313.8,subject,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,canvas,subject
subject-23,25,32,non-restrictive,The woman will carry the beer,4,11,4,0.3189,0.0135,308.1,pos2,False,True,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,beer,biscuit
subject-23,26,20,non-restrictive,The baby will grab the kitten,4,13,3,1.0377,0.0466,385.5,elsewhere,False,False,,,,,,,,,,,True,0,kitten,elsewhere
subject-23,27,4,non-restrictive,The boy will throw the ball,4,10,4,0.4731,0.027,297.9,pos2,False,True,0.7071,0.0,0.2929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,ball,acorns
subject-23,28,13,restrictive,The man will smoke the cigarettes,1,15,3,0.8006,0.0403,472.9,elsewhere,False,False,,,,,,,,,,,True,0,cigarettes,elsewhere
subject-23,29,5,restrictive,The hiker will climb the mountain,1,17,5,0.2615,0.0201,451.8,elsewhere,False,False,,,,,,,,,,,True,1,mountain,elsewhere
subject-23,30,15,restrictive,The businessman will wear the hat,3,16,4,0.435,0.0133,281.6,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,2,hat,elsewhere
subject-23,31,48,non-restrictive,The child will carry the balloon,4,15,6,0.1564,0.027,373.1,pos2,False,True,0.3819,,0.6181,,0.0,,0.0,,0.0,,False,1,balloon,flag
subject-23,32,28,non-restrictive,The cat will push the milk,4,13,4,0.047,0.0133,286.2,elsewhere,False,False,,,,,,,,,,,True,0,milk,elsewhere
subject-23,33,37,restrictive,The boy will peel the banana,1,16,5,0.4284,0.0132,583.5,subject,False,False,,,,,,,,,,,True,1,banana,subject
subject-23,34,8,non-restrictive,The woman will dust the piano,4,17,4,0.6519,0.0203,654.4,subject,False,False,,,,,,,,,,,True,0,piano,subject
subject-23,35,39,restrictive,The boy will tie the shoelace,3,10,1,1.5489,0.0336,261.8,elsewhere,False,False,,,,,,,,,,,True,0,shoelace,elsewhere
subject-23,36,19,restrictive,The chef will slice the bread,3,14,3,0.3387,0.0402,777.4,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,1,bread,elsewhere
subject-23,37,17,restrictive,The man will chop the wood,1,16,2,0.3062,0.0336,476.5,elsewhere,False,False,,,,,,,,,,,True,1,wood,elsewhere
subject-23,38,27,restrictive,The boy will dim the lamp,3,11,3,0.7091,0.0336,508.5,pos2,False,True,,,,,,,,,,,True,0,lamp,picture
subject-23,39,12,non-restrictive,The man will watch the boat,4,10,3,0.2125,0.02,415.2,elsewhere,False,False,,,,,,,,,,,True,0,boat,elsewhere
subject-23,40,38,non-restrictive,The woman will carry the apron,2,19,6,0.4184,0.0469,257.3,pos4,False,True,0.0,0.0,0.0,0.0,0.3632,0.0,0.6368,1.0,0.0,0.0,False,2,apron,broom
subject-23,41,30,non-restrictive,The girl will grab the dice,2,10,2,0.5454,0.0403,400.5,subject,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,1,dice,subject
subject-23,42,31,restrictive,The woman will open the bottle,3,9,5,0.2179,0.0267,335.3,subject,False,False,,,,,,,,,,,True,0,bottle,subject
subject-23,43,35,restrictive,The girl will apply the mascara,3,15,5,0.1521,0.0804,437.0,subject,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,mascara,subject
subject-23,44,36,non-restrictive,The kid will stack the lego,4,14,4,0.4451,0.0335,859.3,elsewhere,False,False,,,,,,,,,,,True,2,lego,elsewhere
subject-23,45,2,non-restrictive,The policeman will search the man,2,14,0,,,,,,,,,,,,,,,,,True,0,man,
subject-23,46,14,non-restrictive,The boy will feed the dog,2,13,5,0.2496,0.0335,287.7,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,dog,bird
subject-23,47,40,non-restrictive,The girl will hold the blouse,4,14,3,0.3026,0.0336,405.4,elsewhere,False,False,,,,,,,,,,,True,1,blouse,elsewhere
subject-23,48,43,restrictive,The man will lock the safe,3,9,3,0.1121,0.0536,304.5,subject,False,False,,,,,,,,,,,True,1,safe,subject
subject-23,49,0,non-restrictive,The boy will move the cake,4,17,7,0.2402,0.0469,332.6,elsewhere,False,False,,,,,,,,,,,True,2,cake,elsewhere
subject-3,0,6,non-restrictive,The housewife will  wash the mushrooms,4,8,0,,,,,,,,,,,,,,,,,True,0,mushrooms,
subject-3,1,36,non-restrictive,The kid will stack the lego,2,6,1,1.1016,0.0602,376.9,pos2,True,True,,,,,,,,,,,True,0,lego,lego
subject-3,2,10,non-restrictive,The man will wipe the washing machine,4,7,2,0.0566,0.0134,297.0,subject,False,False,,,,,,,,,,,True,0,washing-machine,subject
subject-3,3,35,restrictive,The girl will apply the mascara,1,6,1,1.4654,0.0469,180.9,pos1,True,True,,,,,,,,,,,True,0,mascara,mascara
subject-3,4,41,restrictive,The boy will squeeze the orange,3,7,0,,,,,,,,,,,,,,,,,True,0,orange,
subject-3,5,30,non-restrictive,The girl will grab the dice,4,13,1,1.028,0.0538,278.2,elsewhere,False,False,,,,,,,,,,,True,0,dice,elsewhere
subject-3,6,44,non-restrictive,The baker will inspect the dough,2,6,1,1.2835,0.0671,378.4,pos2,True,True,,,,,,,,,,,True,0,dough,dough
subject-3,7,21,restrictive,The woman will water the flower,3,10,2,0.5202,0.0535,899.8,pos3,True,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,1,flower,flower
subject-3,8,8,non-restrictive,The woman will dust the piano,2,6,2,1.1538,0.0604,295.8,pos2,True,True,,,,,,,,,,,True,0,piano,piano
subject-3,9,17,restrictive,The man will chop the wood,3,5,2,0.9427,0.0671,270.1,pos3,True,True,,,,,,,,,,,True,0,wood,wood
subject-3,10,9,restrictive,The woman will read the book,3,7,1,0.7639,0.04,376.2,elsewhere,False,False,,,,,,,,,,,True,0,book,elsewhere
subject-3,11,15,restrictive,The businessman will wear the hat,1,6,1,0.7968,0.0603,268.8,pos1,True,True,,,,,,,,,,,True,0,hat,hat
subject-3,12,20,non-restrictive,The baby will grab the kitten,2,6,1,1.1386,0.0535,433.7,pos2,True,True,,,,,,,,,,,True,0,kitten,kitten
subject-3,13,0,non-restrictive,The boy will move the cake,2,8,2,0.7895,0.0737,288.1,pos3,False,True,,,,,,,,,,,True,0,cake,toy-car
subject-3,14,40,non-restrictive,The girl will hold the blouse,2,7,2,0.8383,0.0539,261.9,pos1,False,True,,,,,,,,,,,True,0,blouse,iron
subject-3,15,34,non-restrictive,The boy will move the radio,4,6,1,1.1418,0.0402,239.4,elsewhere,False,False,,,,,,,,,,,True,0,radio,elsewhere
subject-3,16,24,non-restrictive,The girl will lift the rabbit,2,5,1,1.206,0.0536,461.3,pos2,True,True,,,,,,,,,,,True,0,rabbit,rabbit
subject-3,17,14,non-restrictive,The boy will feed the dog,4,9,3,0.243,0.0133,108.9,elsewhere,False,False,,,,,,,,,,,True,1,dog,elsewhere
subject-3,18,43,restrictive,The man will lock the safe,1,8,1,0.6013,0.0533,263.8,pos1,True,True,,,,,,,,,,,True,0,safe,safe
subject-3,19,26,non-restrictive,The woman will blow grab the candle,4,6,1,1.2,0.074,265.6,elsewhere,False,False,,,,,,,,,,,True,0,candle,elsewhere
subject-3,20,11,restrictive,The baby will ring the bell,1,5,1,0.501,0.0602,259.0,pos1,True,True,,,,,,,,,,,True,0,bell,bell
subject-3,21,4,non-restrictive,The boy will throw the ball,2,6,1,1.4977,0.0608,322.5,pos2,True,True,,,,,,,,,,,True,0,ball,ball
subject-3,22,33,restrictive,The boy will unzip the suitcase,3,3,1,0.646,0.0405,288.8,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,1.0,,False,1,suitcase,elsewhere
subject-3,23,48,non-restrictive,The child will carry the balloon,2,8,2,0.9335,0.0667,258.7,pos1,False,True,,,,,,,,,,,True,0,balloon,pouch
subject-3,24,47,restrictive,The girl will vacuum the carpet,1,10,2,1.092,0.047,280.5,pos4,False,True,,,,,,,,,,,True,0,carpet,footstool
subject-3,25,2,non-restrictive,The policeman will search the man,4,8,1,1.1586,0.047,276.6,pos4,True,True,,,,,,,,,,,True,0,man,man
subject-3,26,45,restrictive,The chef will grate the carrot,3,9,2,0.653,0.0402,554.6,pos2,False,True,,,,,,,,,,,True,0,carrot,pot
subject-3,27,31,restrictive,The woman will open the bottle,1,7,1,1.4301,0.0804,233.8,elsewhere,False,False,,,,,,,,,,,True,0,bottle,elsewhere
subject-3,28,12,non-restrictive,The man will watch the boat,2,7,2,1.1101,0.067,293.9,elsewhere,False,False,,,,,,,,,,,True,0,boat,elsewhere
subject-3,29,19,restrictive,The chef will slice the bread,1,9,1,1.1563,0.0598,284.0,pos1,True,True,,,,,,,,,,,True,0,bread,bread
subject-3,30,49,restrictive,The man will lick the stamp,3,6,1,0.9027,0.0803,438.4,elsewhere,False,False,,,,,,,,,,,True,0,stamp,elsewhere
subject-3,31,42,non-restrictive,The woman will wash the shirt,4,7,1,1.0257,0.0541,239.2,pos4,True,True,,,,,,,,,,,True,0,shirt,shirt
subject-3,32,25,restrictive,The man will paint the canvas,3,3,1,0.9436,0.0669,498.7,pos3,True,True,,,,,,,,,,,True,0,canvas,canvas
subject-3,33,32,non-restrictive,The woman will carry the beer,2,4,1,1.4174,0.0669,390.5,elsewhere,False,False,,,,,,,,,,,True,0,beer,elsewhere
subject-3,34,7,restrictive,The doctor will inject the child,1,7,0,,,,,,,,,,,,,,,,,True,0,child,
subject-3,35,23,restrictive,The girl will knit the scarf,1,5,1,1.0489,0.0602,213.3,pos1,True,True,,,,,,,,,,,True,0,scarf,scarf
subject-3,36,46,non-restrictive,The musician will move the violin,4,7,2,0.9226,0.0536,231.2,elsewhere,False,False,,,,,,,,,,,True,0,violin,elsewhere
subject-3,37,29,restrictive,The grandmother will read the newspaper,3,6,4,0.0255,0.0402,143.7,elsewhere,False,False,,,,,,,,,,,True,1,newspaper,elsewhere
subject-3,38,38,non-restrictive,The woman will carry the apron,4,3,1,1.2691,0.0734,334.6,elsewhere,False,False,,,,,,,,,,,True,0,apron,elsewhere
subject-3,39,3,restrictive,The woman will bathe the baby,1,2,0,,,,,,,,,,,,,,,,,True,0,baby,
subject-3,40,28,non-restrictive,The cat will push the milk,2,5,2,0.844,0.0535,586.7,pos3,False,True,,,,,,,,,,,True,0,milk,glove
subject-3,41,1,restrictive,The woman will drink the wine,3,4,1,0.9127,0.0608,511.7,pos3,True,True,,,,,,,,,,,True,0,wine,wine
subject-3,42,16,non-restrictive,The woman will  carry the dress,2,5,1,1.3024,0.0605,440.0,pos2,True,True,,,,,,,,,,,True,0,dress,dress
subject-3,43,5,restrictive,The hiker will climb the mountain,3,7,1,0.8172,0.0338,540.8,pos3,True,True,,,,,,,,,,,True,0,mountain,mountain
subject-3,44,13,restrictive,The man will smoke the cigarettes,3,5,1,0.935,0.0671,433.7,pos3,True,True,,,,,,,,,,,True,0,cigarettes,cigarettes
subject-3,45,27,restrictive,The boy will dim the lamp,1,4,1,1.1646,0.0735,275.9,elsewhere,False,False,,,,,,,,,,,True,0,lamp,elsewhere
subject-3,46,18,non-restrictive,The boy will touch the football,4,5,1,1.1781,0.0669,289.3,elsewhere,False,False,,,,,,,,,,,True,0,football,elsewhere
subject-3,47,37,restrictive,The boy will peel the banana,3,4,2,0.1072,0.0537,305.2,elsewhere,False,False,,,,,,,,,,,True,0,banana,elsewhere
subject-3,48,39,restrictive,The boy will tie the shoelace,1,5,3,0.6717,0.0471,473.7,subject,False,False,,,,,,,,,,,True,0,shoelace,subject
subject-3,49,22,non-restrictive,The girl will hang the coat,4,8,2,0.6184,0.067,316.7,pos1,False,True,,,,,,,,,,,True,0,coat,hook
subject-4,0,21,non-restrictive,The woman will move the flower,4,10,1,0.7456,0.0403,245.6,pos4,True,True,,,,,,,,,,,True,0,flower,flower
subject-4,1,0,restrictive,The boy will eat the cake,3,12,1,0.2326,0.0202,410.9,pos3,True,True,0.0,0.0,0.0,0.0,0.9505,1.0,0.0495,0.0,0.9505,1.0,False,1,cake,cake
subject-4,2,9,non-restrictive,The woman will open the book,4,10,3,0.0682,0.0267,307.7,subject,False,False,0.3353,,0.0,,0.6647,,0.0,,0.0,,False,1,book,subject
subject-4,3,33,non-restrictive,The boy will open the suitcase,4,12,2,0.8062,0.0401,225.1,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,suitcase,elsewhere
subject-4,4,25,non-restrictive,The man will move the canvas,4,13,3,0.5722,0.054,312.3,pos1,False,True,,,,,,,,,,,True,0,canvas,keyboard
subject-4,5,4,restrictive,The boy will bounce the ball,3,11,4,0.3081,0.0469,487.1,elsewhere,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,1,ball,elsewhere
subject-4,6,5,non-restrictive,The hiker will photograph the mountain,4,9,2,1.3073,0.0403,331.6,pos2,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,mountain,cactus
subject-4,7,39,non-restrictive,The boy will move the shoelace,2,12,1,1.1322,0.0333,215.1,pos2,True,True,,,,,,,,,,,True,0,shoelace,shoelace
subject-4,8,43,non-restrictive,The man will wipe the safe,2,14,5,0.5472,0.0471,255.9,pos2,True,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,safe,safe
subject-4,9,26,restrictive,The woman will blow out the candle,1,9,1,1.0528,0.0402,424.7,elsewhere,False,False,,,,,,,,,,,True,0,candle,elsewhere
subject-4,11,23,non-restrictive,The girl will hold the scarf,2,9,1,0.9733,0.047,235.6,pos2,True,True,,,,,,,,,,,True,0,scarf,scarf
subject-4,12,20,restrictive,The baby will hug the kitten,3,9,2,0.905,0.0134,383.4,elsewhere,False,False,,,,,,,,,,,True,0,kitten,elsewhere
subject-4,13,37,non-restrictive,The boy will move the banana,4,13,5,0.6222,0.0268,178.5,pos3,False,True,,,,,,,,,,,True,0,banana,key
