subject_id,trial,sentence_id,condition,sentence,target_position,n_saccades_detected,n_saccades_after_verb_onset,first_saccade_latency_s,first_saccade_duration_s,first_saccade_peak_vel_deg_s,first_saccade_landing_aoi,first_saccade_is_target,first_saccade_is_object,rawsample_prop_pos1,saccade_prop_pos1,rawsample_prop_pos2,saccade_prop_pos2,rawsample_prop_pos3,saccade_prop_pos3,rawsample_prop_pos4,saccade_prop_pos4,prop_target_critical_window,saccade_prop_target,no_object_gaze_critical_window,n_saccades_landed_critical_window,target_object,first_saccade_chosen_object
subject-21,29,29,restrictive,The grandmother will read the newspaper,4,14,1,0.7958,0.0403,576.4,pos2,False,True,,,,,,,,,,,True,0,newspaper,eraser
subject-21,30,11,restrictive,The baby will ring the bell,2,12,1,1.1239,0.0468,521.3,pos3,False,True,,,,,,,,,,,True,0,bell,drum
subject-21,31,16,non-restrictive,The woman will  carry the dress,3,12,2,0.7601,0.0405,653.5,pos2,False,True,,,,,,,,,,,True,0,dress,ribbon
subject-21,32,30,non-restrictive,The girl will grab the dice,1,9,3,1.1619,0.0535,469.2,elsewhere,False,False,,,,,,,,,,,True,0,dice,elsewhere
subject-21,33,0,non-restrictive,The boy will move the cake,3,13,4,0.0259,0.0536,439.5,elsewhere,False,False,,,,,,,,,,,True,0,cake,elsewhere
subject-21,34,21,restrictive,The woman will water the flower,4,10,2,0.1249,0.0535,460.2,subject,False,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,flower,subject
subject-21,35,10,non-restrictive,The man will wipe the washing machine,1,21,4,0.7533,0.0203,661.5,elsewhere,False,False,0.0,0.0,0.9472,1.0,0.0528,0.0,0.0,0.0,0.0,0.0,False,3,washing-machine,elsewhere
subject-21,36,32,non-restrictive,The woman will carry the beer,3,14,5,0.5399,0.0334,645.1,pos2,False,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,beer,kettle
subject-21,37,49,restrictive,The man will lick the stamp,4,16,5,0.5339,0.0401,645.4,subject,False,False,,,,,,,,,,,True,0,stamp,subject
subject-21,38,18,non-restrictive,The boy will touch the football,1,14,2,0.535,0.04,582.2,pos1,True,True,,,,,,,,,,,True,0,football,football
subject-21,39,3,restrictive,The woman will bathe the baby,2,12,3,0.4354,0.0538,529.5,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,baby,elsewhere
subject-21,40,39,restrictive,The boy will tie the shoelace,2,13,4,1.0403,0.0336,403.7,subject,False,False,,,,,,,,,,,True,0,shoelace,subject
subject-21,41,6,non-restrictive,The housewife will  wash the mushrooms,1,13,3,0.228,0.0464,654.1,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,mushrooms,elsewhere
subject-21,42,19,restrictive,The chef will slice the bread,2,12,3,0.024,0.02,211.8,subject,False,False,,,,,,,,,,,True,0,bread,subject
subject-21,43,41,restrictive,The boy will squeeze the orange,4,12,3,0.8416,0.0535,449.6,elsewhere,False,False,,,,,,,,,,,True,0,orange,elsewhere
subject-21,44,40,non-restrictive,The girl will hold the blouse,3,15,5,0.7246,0.0333,384.8,subject,False,False,,,,,,,,,,,True,0,blouse,subject
subject-21,45,13,restrictive,The man will smoke the cigarettes,4,21,7,0.2116,0.0266,139.7,pos2,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,cigarettes,briefcase
subject-21,46,33,restrictive,The boy will unzip the suitcase,4,14,6,0.3246,0.0532,600.3,pos3,False,True,0.0,0.0,0.0,0.0,0.7605,0.5,0.2395,0.5,0.2395,0.5,False,2,suitcase,gift
subject-21,47,37,restrictive,The boy will peel the banana,4,14,1,1.2522,0.0471,712.2,pos2,False,True,,,,,,,,,,,True,0,banana,marker
subject-21,48,4,non-restrictive,The boy will throw the ball,3,13,2,0.0911,0.0469,538.5,subject,False,False,,,,,,,,,,,True,0,ball,subject
subject-21,49,12,non-restrictive,The man will watch the boat,3,15,5,0.829,0.0336,594.4,pos1,False,True,,,,,,,,,,,True,0,boat,sun
subject-22,0,45,non-restrictive,The chef will carry the carrot,1,13,1,1.4381,0.0537,309.7,pos1,True,True,,,,,,,,,,,True,0,carrot,carrot
subject-22,1,33,non-restrictive,The boy will open the suitcase,1,10,4,0.2967,0.0605,340.4,pos2,False,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2,suitcase,envelope
subject-22,2,30,restrictive,The girl will roll the dice,2,9,1,1.7018,0.067,266.2,pos1,False,True,,,,,,,,,,,True,0,dice,headphones
subject-22,3,24,restrictive,The girl will groom the rabbit,4,13,2,1.0806,0.06,234.3,elsewhere,False,False,,,,,,,,,,,True,0,rabbit,elsewhere
subject-22,4,10,restrictive,The man will repair the washing machine,2,7,2,1.5485,0.0534,301.0,elsewhere,False,False,,,,,,,,,,,True,0,washing-machine,elsewhere
subject-22,5,19,non-restrictive,The chef will clean the bread,3,16,2,1.4057,0.0536,299.1,pos2,False,True,,,,,,,,,,,True,0,bread,bowl
subject-22,6,12,restrictive,The man will sail the boat,4,11,3,0.1035,0.0134,111.9,subject,False,False,,,,,,,,,,,True,0,boat,subject
subject-22,7,40,restrictive,The girl will button the blouse,4,12,3,1.5351,0.06,289.8,elsewhere,False,False,,,,,,,,,,,True,0,blouse,elsewhere
subject-22,8,3,non-restrictive,The woman will touch the baby,3,9,2,0.8203,0.0134,191.0,subject,False,False,,,,,,,,,,,True,0,baby,subject
subject-22,9,46,restrictive,The musician will tune the violin,2,17,6,0.3449,0.0536,257.4,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,violin,stand
subject-22,10,8,restrictive,The woman will play the piano,4,11,4,0.9274,0.0537,274.4,pos1,False,True,,,,,,,,,,,True,0,piano,table
subject-22,11,27,non-restrictive,The boy will touch the lamp,3,7,2,1.4282,0.0134,217.5,subject,False,False,,,,,,,,,,,True,0,lamp,subject
subject-22,12,9,non-restrictive,The woman will open the book,1,9,1,0.4568,0.0535,274.5,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,1,book,bag
subject-22,13,42,restrictive,The woman will sew the shirt,2,10,2,0.9856,0.0471,218.8,elsewhere,False,False,,,,,,,,,,,True,0,shirt,elsewhere
subject-22,14,2,restrictive,The policeman will arrest the man,2,13,4,0.937,0.0536,285.3,pos1,False,True,,,,,,,,,,,True,0,man,dustbin
subject-22,15,13,non-restrictive,The man will  collect the cigarettes,1,11,1,1.1103,0.0602,284.8,pos1,True,True,,,,,,,,,,,True,0,cigarettes,cigarettes
subject-22,16,48,restrictive,The child will inflate the balloon,4,9,0,,,,,,,,,,,,,,,,,True,0,balloon,
subject-22,17,11,non-restrictive,The baby will kick the bell,3,12,3,0.892,0.0669,293.3,pos2,False,True,,,,,,,,,,,True,0,bell,bricks
subject-22,18,41,non-restrictive,The boy will move the orange,1,10,1,1.3462,0.0606,360.1,pos2,False,True,,,,,,,,,,,True,0,orange,stone
subject-22,19,43,non-restrictive,The man will wipe the safe,3,11,2,1.2641,0.067,277.4,pos2,False,True,,,,,,,,,,,True,0,safe,handle
subject-22,20,4,restrictive,The boy will bounce the ball,4,16,1,1.0313,0.0675,301.3,pos4,True,True,,,,,,,,,,,True,0,ball,ball
subject-22,21,35,non-restrictive,The girl will squeeze the mascara,3,14,2,0.833,0.0469,356.6,elsewhere,False,False,,,,,,,,,,,True,0,mascara,elsewhere
subject-22,22,23,non-restrictive,The girl will hold the scarf,3,11,3,1.6898,0.0538,283.5,pos1,False,True,,,,,,,,,,,True,0,scarf,needle
subject-22,23,14,restrictive,The boy will walk the dog,2,15,2,0.8381,0.0535,315.0,pos2,True,True,,,,,,,,,,,True,0,dog,dog
subject-22,24,17,non-restrictive,The man will  move the wood,1,15,4,0.733,0.0739,329.2,pos3,False,True,,,,,,,,,,,True,0,wood,stone
subject-22,25,16,restrictive,The woman will wear the dress,4,3,1,0.8999,0.0468,254.4,pos2,False,True,,,,,,,,,,,True,0,dress,backpack
subject-22,26,7,non-restrictive,The doctor will check the child,3,10,2,0.0957,0.0134,183.8,subject,False,False,,,,,,,,,,,True,0,child,subject
subject-22,27,29,non-restrictive,The grandmother will eadturn the newspaper,1,11,3,0.4158,0.0536,292.7,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,1,newspaper,tissue
subject-22,28,38,restrictive,The woman will tie the apron,2,5,1,0.7675,0.0604,327.2,pos2,True,True,,,,,,,,,,,True,0,apron,apron
subject-22,29,6,restrictive,The housewife will fry the mushrooms,2,11,1,0.8155,0.0536,304.8,pos4,False,True,,,,,,,,,,,True,0,mushrooms,weighing-scales
subject-22,30,49,non-restrictive,The man will pick up the stamp,1,11,1,1.5131,0.0602,355.0,pos2,False,True,,,,,,,,,,,True,0,stamp,envelope
subject-22,31,5,non-restrictive,The hiker will photograph the mountain,1,7,2,0.7981,0.0333,351.1,elsewhere,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,mountain,elsewhere
subject-22,32,31,non-restrictive,The woman will examine the bottle,3,6,1,0.8702,0.0533,246.2,pos4,False,True,,,,,,,,,,,True,0,bottle,lemon
subject-22,33,20,restrictive,The baby will hug the kitten,4,9,1,0.7311,0.0536,261.2,pos4,True,True,,,,,,,,,,,True,0,kitten,kitten
subject-22,34,25,non-restrictive,The man will move the canvas,1,13,1,1.0545,0.0601,309.9,pos3,False,True,,,,,,,,,,,True,0,canvas,peach
subject-22,35,47,non-restrictive,The girl will move the carpet,3,11,4,0.4876,0.0132,204.6,subject,False,False,,,,,,,,,,,True,1,carpet,subject
subject-22,36,28,restrictive,The cat will drink the milk,4,13,3,1.1287,0.1072,494.5,pos1,False,True,,,,,,,,,,,True,0,milk,glove
subject-22,37,44,restrictive,The baker will knead the dough,4,8,1,0.7603,0.0737,306.0,pos3,False,True,,,,,,,,,,,True,0,dough,hammer
subject-22,38,37,non-restrictive,The boy will move the banana,1,11,0,,,,,,,,,,,,,,,,,True,0,banana,
subject-22,39,26,restrictive,The woman will blow out the candle,2,7,1,0.9591,0.0601,436.3,pos2,True,True,,,,,,,,,,,True,0,candle,candle
subject-22,40,21,non-restrictive,The woman will move the flower,1,9,1,1.6165,0.04,338.7,elsewhere,False,False,,,,,,,,,,,True,0,flower,elsewhere
subject-22,41,18,restrictive,The boy will kick the football,2,9,3,0.5274,0.0537,253.8,pos1,False,True,,,,,,,,,,,True,0,football,leaf
subject-22,42,39,non-restrictive,The boy will move the shoelace,3,7,0,,,,,,,,,,,,,,,,,True,0,shoelace,
subject-22,44,1,non-restrictive,The woman will try the wine,1,10,0,,,,,,,,,,,,,,,,,True,0,wine,
subject-22,45,36,restrictive,The kid will build the lego,4,15,4,0.6625,0.0472,286.9,pos1,False,True,,,,,,,,,,,True,0,lego,papers
subject-22,46,22,restrictive,The girl will zip the coat,2,9,3,0.8779,0.0467,327.5,pos2,True,True,,,,,,,,,,,True,0,coat,coat
subject-22,47,15,non-restrictive,The businessman will  forget the hat,3,12,5,0.0185,0.0337,317.3,elsewhere,False,False,0.1587,0.0,0.0,0.0,0.8413,1.0,0.0,0.0,0.8413,1.0,False,1,hat,elsewhere
subject-22,48,0,restrictive,The boy will eat the cake,4,11,3,0.6681,0.0535,186.5,pos4,True,True,,,,,,,,,,,True,0,cake,cake
subject-22,49,32,restrictive,The woman will brew the beer,4,6,1,0.9866,0.0537,305.3,pos4,True,True,,,,,,,,,,,True,0,beer,beer
subject-23,0,24,non-restrictive,The girl will lift the rabbit,4,8,1,0.5504,0.0198,206.6,elsewhere,False,False,,,,,,,,,,,True,1,rabbit,elsewhere
subject-23,1,4,non-restrictive,The boy will throw the ball,4,7,2,0.359,0.0201,533.6,subject,False,False,,,,,,,,,,,True,1,ball,subject
subject-23,2,13,restrictive,The man will smoke the cigarettes,1,17,5,0.0036,0.0205,625.1,elsewhere,False,False,,,,,,,,,,,True,1,cigarettes,elsewhere
subject-23,3,5,restrictive,The hiker will climb the mountain,1,12,7,0.0875,0.0537,421.1,elsewhere,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,2,mountain,elsewhere
subject-23,4,15,restrictive,The businessman will wear the hat,3,8,2,0.4884,0.0536,546.4,pos2,False,True,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,hat,folder
subject-23,5,48,non-restrictive,The child will carry the balloon,4,16,3,0.0962,0.0134,204.8,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,1.0,,False,1,balloon,elsewhere
subject-23,6,28,non-restrictive,The cat will push the milk,4,8,0,,,,,,,,,,,,,,,,,True,0,milk,
subject-23,7,37,restrictive,The boy will peel the banana,1,12,2,0.5294,0.0134,489.5,elsewhere,False,False,,,,,,,,,,,True,1,banana,elsewhere
subject-23,8,8,non-restrictive,The woman will dust the piano,4,12,2,0.2435,0.0201,377.5,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,piano,elsewhere
subject-23,9,39,restrictive,The boy will tie the shoelace,3,16,4,0.7786,0.0132,279.7,elsewhere,False,False,,,,,,,,,,,True,0,shoelace,elsewhere
subject-23,10,19,restrictive,The chef will slice the bread,3,16,4,0.0309,0.0267,614.9,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,1,bread,elsewhere
subject-23,11,17,restrictive,The man will chop the wood,1,15,3,0.494,0.0333,657.2,subject,False,False,,,,,,,,,,,True,1,wood,subject
subject-23,12,27,restrictive,The boy will dim the lamp,3,17,4,0.0593,0.0673,435.0,elsewhere,False,False,,,,,,,,,,,True,0,lamp,elsewhere
subject-23,13,12,non-restrictive,The man will watch the boat,4,13,5,0.0852,0.0334,695.2,elsewhere,False,False,,,,,,,,,,,True,0,boat,elsewhere
subject-23,14,38,non-restrictive,The woman will carry the apron,2,13,2,1.0615,0.0334,317.3,elsewhere,False,False,,,,,,,,,,,True,0,apron,elsewhere
subject-23,15,30,non-restrictive,The girl will grab the dice,2,8,4,0.4857,0.0469,367.2,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,dice,subject
subject-23,16,31,restrictive,The woman will open the bottle,3,7,3,0.3516,0.0135,351.5,elsewhere,False,False,,,,,,,,,,,True,1,bottle,elsewhere
subject-23,17,35,restrictive,The girl will apply the mascara,3,6,3,0.3667,0.0537,730.8,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,mascara,elsewhere
subject-23,18,36,non-restrictive,The kid will stack the lego,4,14,6,0.2041,0.0531,1012.4,pos2,False,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,lego,boxes
subject-23,19,2,non-restrictive,The policeman will search the man,2,10,2,0.8566,0.0469,350.8,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,man,elsewhere
subject-23,20,14,non-restrictive,The boy will feed the dog,2,17,3,0.6313,0.0134,238.9,elsewhere,False,False,,,,,,,,,,,True,0,dog,elsewhere
subject-23,21,40,non-restrictive,The girl will hold the blouse,4,17,4,0.4499,0.0134,320.1,elsewhere,False,False,0.0,,0.9303,,0.0697,,0.0,,0.0,,False,1,blouse,elsewhere
subject-23,22,20,non-restrictive,The baby will grab the kitten,4,10,4,0.9507,0.0335,229.4,elsewhere,False,False,,,,,,,,,,,True,0,kitten,elsewhere
subject-23,23,32,non-restrictive,The woman will carry the beer,4,17,3,0.6537,0.0465,648.2,subject,False,False,,,,,,,,,,,True,0,beer,subject
subject-23,24,25,restrictive,The man will paint the canvas,1,16,4,0.6557,0.033,313.8,subject,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,canvas,subject
subject-23,25,45,restrictive,The chef will grate the carrot,1,11,4,0.2979,0.0135,308.1,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,carrot,elsewhere
subject-23,26,3,restrictive,The woman will bathe the baby,3,13,3,1.0587,0.0466,385.5,elsewhere,False,False,,,,,,,,,,,True,0,baby,elsewhere
subject-23,27,6,non-restrictive,The housewife will  wash the mushrooms,2,10,4,0.0741,0.027,297.9,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,mushrooms,elsewhere
subject-23,28,44,non-restrictive,The baker will inspect the dough,4,15,3,0.6536,0.0403,472.9,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,1.0,,False,3,dough,elsewhere
subject-23,29,9,restrictive,The woman will read the book,1,17,5,0.2615,0.0201,451.8,elsewhere,False,False,,,,,,,,,,,True,1,book,elsewhere
subject-23,30,11,restrictive,The baby will ring the bell,3,16,5,0.1188,0.0538,447.3,elsewhere,False,False,,,,,,,,,,,True,1,bell,elsewhere
subject-23,31,18,non-restrictive,The boy will touch the football,2,15,7,0.1866,0.0135,817.9,subject,False,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,football,subject
subject-23,32,42,non-restrictive,The woman will wash the shirt,2,13,3,0.6511,0.0333,377.7,elsewhere,False,False,,,,,,,,,,,True,1,shirt,elsewhere
subject-23,33,23,restrictive,The girl will knit the scarf,3,16,5,0.3654,0.0132,583.5,subject,False,False,,,,,,,,,,,True,1,scarf,subject
subject-23,34,46,non-restrictive,The musician will move the violin,2,17,4,0.2529,0.0203,654.4,subject,False,False,,,,,,,,,,,True,1,violin,subject
subject-23,35,26,non-restrictive,The woman will blow grab the candle,2,10,1,1.3809,0.0336,261.8,subject,False,False,,,,,,,,,,,True,0,candle,subject
subject-23,36,43,restrictive,The man will lock the safe,3,14,3,0.3597,0.0402,777.4,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,1,safe,elsewhere
subject-23,37,7,restrictive,The doctor will inject the child,3,16,2,0.1172,0.0336,476.5,elsewhere,False,False,,,,,,,,,,,True,0,child,elsewhere
subject-23,38,47,restrictive,The girl will vacuum the carpet,3,11,3,0.5831,0.0336,508.5,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,1,carpet,elsewhere
subject-23,39,10,non-restrictive,The man will wipe the washing machine,2,10,3,0.1705,0.02,415.2,subject,False,False,0.0,0.0,0.6934,0.0,0.3066,1.0,0.0,0.0,0.6934,0.0,False,1,washing-machine,subject
subject-23,40,34,non-restrictive,The boy will move the radio,2,19,6,0.4184,0.0469,257.3,pos4,False,True,0.0,0.0,0.0,0.0,0.1591,0.0,0.8409,1.0,0.0,0.0,False,1,radio,notebook
subject-23,41,29,restrictive,The grandmother will read the newspaper,1,10,1,0.3269,0.0134,380.9,elsewhere,False,False,,,,,,,,,,,True,1,newspaper,elsewhere
subject-23,42,49,restrictive,The man will lick the stamp,1,9,5,0.407,0.0267,335.3,subject,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,1,stamp,subject
subject-23,43,33,restrictive,The boy will unzip the suitcase,1,15,5,0.1101,0.0804,437.0,subject,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,suitcase,subject
subject-23,44,21,restrictive,The woman will water the flower,1,14,4,0.3191,0.0335,859.3,subject,False,False,,,,,,,,,,,True,1,flower,subject
subject-23,45,22,non-restrictive,The girl will hang the coat,2,14,2,0.1225,0.0136,288.6,elsewhere,False,False,,,,,,,,,,,True,1,coat,elsewhere
subject-23,46,1,restrictive,The woman will drink the wine,1,13,5,0.1026,0.0335,287.7,pos3,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,1,wine,chair
subject-23,47,16,non-restrictive,The woman will  carry the dress,4,14,3,0.3446,0.0336,405.4,elsewhere,False,False,,,,,,,,,,,True,1,dress,elsewhere
subject-23,48,41,restrictive,The boy will squeeze the orange,1,9,3,0.0911,0.0536,304.5,subject,False,False,,,,,,,,,,,True,1,orange,subject
subject-23,49,0,non-restrictive,The boy will move the cake,4,17,7,0.2402,0.0469,332.6,elsewhere,False,False,,,,,,,,,,,True,2,cake,elsewhere
subject-24,0,22,restrictive,The girl will zip the coat,3,11,1,1.1522,0.0137,325.7,subject,False,False,,,,,,,,,,,True,0,coat,subject
subject-24,1,36,restrictive,The kid will build the lego,1,9,1,1.6743,0.0403,296.4,pos4,False,True,,,,,,,,,,,True,0,lego,clips
subject-24,2,43,non-restrictive,The man will wipe the safe,4,10,1,1.2375,0.0468,353.3,pos4,True,True,,,,,,,,,,,True,0,safe,safe
subject-24,3,49,non-restrictive,The man will pick up the stamp,2,11,3,0.2802,0.0606,110.4,subject,False,False,,,,,,,,,,,True,2,stamp,subject
subject-24,4,13,non-restrictive,The man will  collect the cigarettes,2,17,3,1.1708,0.0466,485.3,pos4,False,True,,,,,,,,,,,True,0,cigarettes,briefcase
subject-24,5,11,non-restrictive,The baby will kick the bell,4,11,1,1.0397,0.0537,374.1,pos4,True,True,,,,,,,,,,,True,0,bell,bell
subject-24,6,15,non-restrictive,The businessman will  forget the hat,4,9,2,1.0437,0.0335,417.3,pos3,False,True,,,,,,,,,,,True,0,hat,folder
subject-24,7,33,non-restrictive,The boy will open the suitcase,2,7,2,1.1544,0.0269,511.1,pos1,False,True,,,,,,,,,,,True,0,suitcase,gift
subject-24,8,38,restrictive,The woman will tie the apron,3,13,3,1.0419,0.0337,397.7,pos1,False,True,,,,,,,,,,,True,0,apron,broom
subject-24,9,10,restrictive,The man will repair the washing machine,3,8,0,,,,,,,,,,,,,,,,,True,0,washing-machine,
subject-24,10,2,restrictive,The policeman will arrest the man,3,11,6,0.3945,0.0134,330.3,elsewhere,False,False,,,,,,,,,,,True,2,man,elsewhere
subject-24,11,24,restrictive,The girl will groom the rabbit,1,17,4,0.1562,0.02,150.4,pos3,False,True,0.0,0.0,0.0,0.0,0.0863,0.0,0.9137,1.0,0.0,0.0,False,1,rabbit,potato
subject-24,12,17,non-restrictive,The man will  move the wood,2,12,4,0.398,0.0406,486.5,pos3,False,True,0.0,0.0,0.0,0.0,0.4161,1.0,0.5839,0.0,0.0,0.0,False,1,wood,bucket
subject-24,13,8,restrictive,The woman will play the piano,1,8,4,0.3313,0.0536,365.3,elsewhere,False,False,0.1539,,0.1017,,0.7444,,0.0,,0.1539,,False,1,piano,elsewhere
subject-24,14,26,restrictive,The woman will blow out the candle,3,11,3,0.3964,0.0397,243.1,pos4,False,True,0.0,0.0,0.0,0.0,0.2988,0.0,0.7012,1.0,0.2988,0.0,False,1,candle,package
subject-24,15,27,non-restrictive,The boy will touch the lamp,4,10,3,0.1758,0.0336,305.4,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,lamp,elsewhere
subject-24,16,12,restrictive,The man will sail the boat,1,9,2,0.8538,0.0264,192.5,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,boat,elsewhere
subject-24,17,0,restrictive,The boy will eat the cake,1,13,3,0.072,0.0133,182.4,pos2,False,True,0.9145,1.0,0.0855,0.0,0.0,0.0,0.0,0.0,0.9145,1.0,False,1,cake,toy-car
subject-24,18,28,restrictive,The cat will drink the milk,1,12,2,0.3988,0.0401,303.7,pos2,False,True,0.0,0.0,0.6057,1.0,0.3943,0.0,0.0,0.0,0.0,0.0,False,1,milk,glove
subject-24,19,29,non-restrictive,The grandmother will eadturn the newspaper,2,13,1,0.3422,0.0331,260.7,pos3,False,True,0.0,0.0,0.0,0.0,0.884,1.0,0.116,0.0,0.0,0.0,False,1,newspaper,comb
subject-24,21,40,restrictive,The girl will button the blouse,1,9,2,0.2355,0.0136,216.7,pos2,False,True,0.0,0.0,0.2398,0.0,0.7602,1.0,0.0,0.0,0.0,0.0,False,1,blouse,pin
subject-24,22,41,non-restrictive,The boy will move the orange,2,11,5,0.1941,0.0469,220.8,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,orange,stone
subject-24,23,4,restrictive,The boy will bounce the ball,1,13,3,0.4688,0.0136,214.0,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,ball,acorns
subject-24,24,35,non-restrictive,The girl will squeeze the mascara,4,11,4,0.2096,0.0404,194.7,pos3,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,mascara,pot
subject-24,25,46,restrictive,The musician will tune the violin,3,10,2,0.1905,0.0335,282.7,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,1.0,,False,0,violin,elsewhere
subject-24,26,31,non-restrictive,The woman will examine the bottle,4,7,2,0.7162,0.02,229.4,pos3,False,True,0.0,0.0,0.0,0.0,0.8485,1.0,0.1515,0.0,0.1515,0.0,False,1,bottle,seed
subject-24,27,7,non-restrictive,The doctor will check the child,4,18,2,1.2211,0.0336,252.2,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,child,elsewhere
subject-24,28,30,restrictive,The girl will roll the dice,3,10,3,0.2285,0.02,272.1,elsewhere,False,False,0.0,,0.0233,,0.9767,,0.0,,0.9767,,False,1,dice,elsewhere
subject-24,29,3,non-restrictive,The woman will touch the baby,4,15,3,0.1841,0.0404,219.5,pos3,False,True,0.0,,0.0,,0.0,,1.0,,1.0,,False,0,baby,rocking-horse
subject-24,30,19,non-restrictive,The chef will clean the bread,4,14,3,0.5618,0.0267,178.1,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,0.0,,False,1,bread,elsewhere
subject-24,31,5,non-restrictive,The hiker will photograph the mountain,2,19,5,0.0543,0.0336,181.2,elsewhere,False,False,0.123,,0.877,,0.0,,0.0,,0.877,,False,1,mountain,elsewhere
subject-24,32,44,restrictive,The baker will knead the dough,1,14,8,0.0168,0.0335,258.8,elsewhere,False,False,0.8664,1.0,0.1336,0.0,0.0,0.0,0.0,0.0,0.8664,1.0,False,2,dough,elsewhere
subject-24,33,48,restrictive,The child will inflate the balloon,1,20,3,0.2567,0.0336,276.6,pos3,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,balloon,flag
subject-24,34,9,non-restrictive,The woman will open the book,2,10,2,0.3161,0.0338,252.2,pos2,True,True,0.0,0.0,0.9705,1.0,0.0295,0.0,0.0,0.0,0.9705,1.0,False,1,book,book
subject-24,35,25,non-restrictive,The man will move the canvas,2,9,1,0.1907,0.0335,275.0,pos3,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,canvas,keyboard
subject-24,36,23,non-restrictive,The girl will hold the scarf,4,15,4,0.1758,0.0337,426.2,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,scarf,card
subject-24,37,16,restrictive,The woman will wear the dress,1,10,0,,,,,,,1.0,,0.0,,0.0,,0.0,,1.0,,False,0,dress,
subject-24,38,39,non-restrictive,The boy will move the shoelace,4,12,3,0.2413,0.0199,140.2,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,shoelace,buckle
subject-24,39,37,non-restrictive,The boy will move the banana,2,8,5,0.1668,0.0202,219.4,pos2,True,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,banana,banana
subject-24,40,32,restrictive,The woman will brew the beer,1,11,2,0.3369,0.0333,321.6,pos2,False,True,0.3903,0.0,0.6097,1.0,0.0,0.0,0.0,0.0,0.3903,0.0,False,1,beer,mug
subject-24,41,20,restrictive,The baby will hug the kitten,1,13,2,0.1886,0.0335,411.9,pos3,False,True,0.0,0.0,0.0,0.0,0.8045,1.0,0.1955,0.0,0.0,0.0,False,1,kitten,crayon
subject-24,42,1,non-restrictive,The woman will try the wine,2,5,1,0.9602,0.0266,195.0,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,wine,elsewhere
