subject_id,trial,sentence_id,condition,sentence,target_position,n_saccades_detected,n_saccades_after_verb_onset,first_saccade_latency_s,first_saccade_duration_s,first_saccade_peak_vel_deg_s,first_saccade_landing_aoi,first_saccade_is_target,first_saccade_is_object,saccade_prop_pos1,saccade_prop_pos2,saccade_prop_pos3,saccade_prop_pos4,saccade_prop_target,n_saccades_landed_critical_window,target_object,first_saccade_chosen_object
subject-11,1,32,non-restrictive,The woman will carry the beer,2,16,2,0.2582,0.0536,350.7,pos1,False,True,0.5,0.5,0.0,0.0,0.5,2,beer,kettle
subject-11,2,14,non-restrictive,The boy will feed the dog,4,5,0,,,,,,,,,,,,0,dog,
subject-11,3,43,restrictive,The man will lock the safe,1,11,2,0.3599,0.0333,307.7,elsewhere,False,False,0.0,0.0,1.0,0.0,0.0,2,safe,elsewhere
subject-11,4,19,restrictive,The chef will slice the bread,1,8,0,,,,,,,,,,,,1,bread,
subject-11,5,30,non-restrictive,The girl will grab the dice,4,4,0,,,,,,,,,,,,0,dice,
subject-11,6,1,restrictive,The woman will drink the wine,3,6,0,,,,,,,,,,,,0,wine,
subject-11,7,22,non-restrictive,The girl will hang the coat,4,12,0,,,,,,,,,,,,0,coat,
subject-11,8,5,restrictive,The hiker will climb the mountain,3,11,1,0.4358,0.0469,428.5,elsewhere,False,False,,,,,,1,mountain,elsewhere
subject-11,9,29,restrictive,The grandmother will read the newspaper,3,10,1,0.3605,0.0468,236.3,pos1,False,True,1.0,0.0,0.0,0.0,0.0,1,newspaper,eraser
subject-11,10,37,restrictive,The boy will peel the banana,3,7,0,,,,,,,,,,,,0,banana,
subject-11,11,23,restrictive,The girl will knit the scarf,1,11,1,0.1848,0.0539,235.6,subject,False,False,,,,,,1,scarf,subject
subject-11,12,41,restrictive,The boy will squeeze the orange,3,6,1,0.781,0.0406,243.6,elsewhere,False,False,,,,,,0,orange,elsewhere
subject-11,13,2,non-restrictive,The policeman will search the man,4,13,1,0.0129,0.0269,297.1,elsewhere,False,False,,,,,,1,man,elsewhere
subject-11,14,40,non-restrictive,The girl will hold the blouse,2,14,2,0.095,0.0402,253.0,subject,False,False,,,,,,2,blouse,subject
subject-11,15,16,non-restrictive,The woman will  carry the dress,2,8,1,0.2979,0.0401,441.2,pos3,False,True,0.0,0.0,1.0,0.0,0.0,1,dress,lantern
subject-11,16,9,restrictive,The woman will read the book,3,10,2,0.0136,0.0536,322.4,pos2,False,True,0.0,0.5,0.5,0.0,0.5,2,book,bag
subject-11,17,3,restrictive,The woman will bathe the baby,1,6,0,,,,,,,,,,,,0,baby,
subject-11,18,6,non-restrictive,The housewife will  wash the mushrooms,4,11,1,0.536,0.0334,359.9,subject,False,False,,,,,,1,mushrooms,subject
subject-11,19,21,restrictive,The woman will water the flower,3,11,1,0.4934,0.0469,377.4,elsewhere,False,False,,,,,,1,flower,elsewhere
subject-11,20,27,restrictive,The boy will dim the lamp,1,8,2,0.0662,0.0268,290.2,elsewhere,False,False,0.0,1.0,0.0,0.0,0.0,2,lamp,elsewhere
subject-11,21,26,non-restrictive,The woman will blow grab the candle,4,12,1,0.2552,0.0274,291.0,subject,False,False,,,,,,1,candle,subject
subject-11,22,44,non-restrictive,The baker will inspect the dough,2,5,0,,,,,,,,,,,,0,dough,
subject-11,23,24,non-restrictive,The girl will lift the rabbit,2,6,2,0.007,0.0403,376.9,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,rabbit,potato
subject-11,24,20,non-restrictive,The baby will grab the kitten,2,11,0,,,,,,,,,,,,1,kitten,
subject-11,25,17,restrictive,The man will chop the wood,3,11,0,,,,,,,,,,,,0,wood,
subject-11,26,8,non-restrictive,The woman will dust the piano,2,9,1,0.2769,0.0266,229.7,pos2,True,True,0.0,1.0,0.0,0.0,1.0,2,piano,piano
subject-11,27,42,non-restrictive,The woman will wash the shirt,4,11,0,,,,,,,,,,,,0,shirt,
subject-11,28,18,non-restrictive,The boy will touch the football,4,13,0,,,,,,,,,,,,0,football,
subject-11,29,4,non-restrictive,The boy will throw the ball,2,6,0,,,,,,,,,,,,0,ball,
subject-11,30,7,restrictive,The doctor will inject the child,1,10,0,,,,,,,,,,,,0,child,
subject-11,31,46,non-restrictive,The musician will move the violin,4,9,0,,,,,,,,,,,,0,violin,
subject-11,32,48,non-restrictive,The child will carry the balloon,2,4,1,0.0896,0.0469,222.5,elsewhere,False,False,,,,,,1,balloon,elsewhere
subject-11,33,36,non-restrictive,The kid will stack the lego,2,8,0,,,,,,,,,,,,0,lego,
subject-11,34,31,restrictive,The woman will open the bottle,1,8,0,,,,,,,,,,,,0,bottle,
subject-11,35,15,restrictive,The businessman will wear the hat,1,9,0,,,,,,,,,,,,0,hat,
subject-11,36,0,non-restrictive,The boy will move the cake,2,11,0,,,,,,,,,,,,0,cake,
subject-11,37,11,restrictive,The baby will ring the bell,1,9,0,,,,,,,,,,,,0,bell,
subject-11,38,35,restrictive,The girl will apply the mascara,1,9,0,,,,,,,,,,,,0,mascara,
subject-11,39,33,restrictive,The boy will unzip the suitcase,3,10,1,0.7532,0.0469,296.2,elsewhere,False,False,,,,,,1,suitcase,elsewhere
subject-11,40,39,restrictive,The boy will tie the shoelace,1,9,0,,,,,,,,,,,,0,shoelace,
subject-11,41,38,non-restrictive,The woman will carry the apron,4,6,0,,,,,,,,,,,,0,apron,
subject-11,42,34,non-restrictive,The boy will move the radio,4,4,0,,,,,,,0.0,0.0,0.0,1.0,1.0,1,radio,
subject-11,43,12,non-restrictive,The man will watch the boat,2,8,1,0.5139,0.0202,230.5,subject,False,False,,,,,,1,boat,subject
subject-11,44,45,restrictive,The chef will grate the carrot,3,6,0,,,,,,,,,,,,0,carrot,
subject-11,45,49,restrictive,The man will lick the stamp,3,12,1,0.2993,0.0272,168.5,elsewhere,False,False,,,,,,1,stamp,elsewhere
subject-11,46,25,restrictive,The man will paint the canvas,3,7,0,,,,,,,,,,,,0,canvas,
subject-11,47,47,restrictive,The girl will vacuum the carpet,1,15,2,0.4022,0.02,273.6,subject,False,False,,,,,,3,carpet,subject
subject-11,48,13,restrictive,The man will smoke the cigarettes,3,14,0,,,,,,,,,,,,0,cigarettes,
subject-11,49,28,non-restrictive,The cat will push the milk,2,9,0,,,,,,,,,,,,0,milk,
subject-12,0,3,non-restrictive,The woman will touch the baby,2,10,0,,,,,,,,,,,,0,baby,
subject-12,1,31,non-restrictive,The woman will examine the bottle,2,5,2,0.3812,0.0201,102.5,elsewhere,False,False,,,,,,2,bottle,elsewhere
subject-12,2,22,restrictive,The girl will zip the coat,1,8,0,,,,,,,,,,,,0,coat,
subject-12,3,23,non-restrictive,The girl will hold the scarf,2,9,0,,,,,,,,,,,,0,scarf,
subject-12,4,27,non-restrictive,The boy will touch the lamp,2,9,0,,,,,,,,,,,,0,lamp,
subject-12,5,28,restrictive,The cat will drink the milk,3,7,0,,,,,,,,,,,,0,milk,
subject-12,6,46,restrictive,The musician will tune the violin,1,11,1,0.311,0.0136,135.0,elsewhere,False,False,,,,,,1,violin,elsewhere
subject-12,7,7,non-restrictive,The doctor will check the child,2,12,0,,,,,,,,,,,,0,child,
subject-12,8,44,restrictive,The baker will knead the dough,3,14,1,0.0837,0.0203,176.3,subject,False,False,,,,,,1,dough,subject
subject-12,9,18,restrictive,The boy will kick the football,1,7,0,,,,,,,,,,,,0,football,
subject-12,10,24,restrictive,The girl will groom the rabbit,3,6,0,,,,,,,,,,,,0,rabbit,
subject-12,11,36,restrictive,The kid will build the lego,3,6,0,,,,,,,,,,,,0,lego,
subject-12,12,40,restrictive,The girl will button the blouse,3,5,0,,,,,,,,,,,,0,blouse,
subject-12,13,21,non-restrictive,The woman will move the flower,4,8,1,0.0289,0.0135,178.5,subject,False,False,,,,,,1,flower,subject
subject-12,14,37,non-restrictive,The boy will move the banana,4,8,1,0.3877,0.0201,124.8,subject,False,False,,,,,,2,banana,subject
subject-12,15,25,non-restrictive,The man will move the canvas,4,15,2,0.2777,0.0134,170.9,subject,False,False,,,,,,2,canvas,subject
subject-12,16,47,non-restrictive,The girl will move the carpet,2,13,1,0.4337,0.0403,162.7,subject,False,False,,,,,,1,carpet,subject
subject-12,17,39,non-restrictive,The boy will move the shoelace,2,9,0,,,,,,,,,,,,0,shoelace,
subject-12,18,12,restrictive,The man will sail the boat,3,5,0,,,,,,,,,,,,0,boat,
subject-12,19,4,restrictive,The boy will bounce the ball,3,11,2,0.3281,0.0335,182.7,elsewhere,False,False,,,,,,3,ball,elsewhere
subject-12,20,30,restrictive,The girl will roll the dice,1,10,1,0.0604,0.0131,307.4,subject,False,False,,,,,,1,dice,subject
subject-12,21,19,non-restrictive,The chef will clean the bread,2,13,1,0.0326,0.0133,118.7,subject,False,False,,,,,,1,bread,subject
subject-12,22,32,restrictive,The woman will brew the beer,3,13,2,0.0156,0.0134,193.2,subject,False,False,,,,,,2,beer,subject
subject-12,23,6,restrictive,The housewife will fry the mushrooms,1,11,2,0.0855,0.0268,178.3,subject,False,False,,,,,,2,mushrooms,subject
subject-12,24,35,non-restrictive,The girl will squeeze the mascara,2,12,0,,,,,,,,,,,,0,mascara,
subject-12,25,15,non-restrictive,The businessman will  forget the hat,2,12,0,,,,,,,,,,,,0,hat,
subject-12,26,33,non-restrictive,The boy will open the suitcase,4,10,0,,,,,,,,,,,,0,suitcase,
subject-12,27,49,non-restrictive,The man will pick up the stamp,4,8,0,,,,,,,,,,,,0,stamp,
subject-12,28,11,non-restrictive,The baby will kick the bell,2,13,2,0.1546,0.0339,149.8,elsewhere,False,False,,,,,,2,bell,elsewhere
subject-12,29,2,restrictive,The policeman will arrest the man,1,10,4,0.0396,0.02,111.7,subject,False,False,0.0,1.0,0.0,0.0,0.0,3,man,subject
subject-12,30,10,restrictive,The man will repair the washing machine,1,10,2,0.5572,0.0402,293.6,elsewhere,False,False,1.0,0.0,0.0,0.0,1.0,2,washing-machine,elsewhere
subject-12,31,0,restrictive,The boy will eat the cake,3,8,0,,,,,,,,,,,,0,cake,
subject-12,32,13,non-restrictive,The man will  collect the cigarettes,4,8,0,,,,,,,,,,,,0,cigarettes,
subject-12,33,42,restrictive,The woman will sew the shirt,1,7,1,0.4766,0.0337,161.5,subject,False,False,,,,,,1,shirt,subject
subject-12,34,26,restrictive,The woman will blow out the candle,1,8,0,,,,,,,,,,,,0,candle,
subject-12,35,14,restrictive,The boy will walk the dog,1,7,1,0.3227,0.0333,201.5,pos3,False,True,0.0,0.0,1.0,0.0,0.0,1,dog,ball
subject-12,36,1,non-restrictive,The woman will try the wine,4,6,0,,,,,,,,,,,,0,wine,
subject-12,37,48,restrictive,The child will inflate the balloon,3,5,1,0.6384,0.0201,110.5,subject,False,False,,,,,,1,balloon,subject
subject-12,38,29,non-restrictive,The grandmother will eadturn the newspaper,4,5,0,,,,,,,,,,,,0,newspaper,
subject-12,39,9,non-restrictive,The woman will open the book,4,8,3,0.0083,0.0535,301.7,elsewhere,False,False,0.0,0.0,1.0,0.0,0.0,3,book,elsewhere
subject-12,40,45,non-restrictive,The chef will carry the carrot,4,11,0,,,,,,,,,,,,0,carrot,
subject-12,41,17,non-restrictive,The man will  move the wood,4,9,0,,,,,,,,,,,,0,wood,
subject-12,43,38,restrictive,The woman will tie the apron,1,4,1,0.3254,0.0269,205.0,subject,False,False,,,,,,1,apron,subject
subject-12,44,16,restrictive,The woman will wear the dress,3,4,0,,,,,,,,,,,,0,dress,
subject-12,45,20,restrictive,The baby will hug the kitten,3,8,0,,,,,,,,,,,,1,kitten,
subject-12,46,43,non-restrictive,The man will wipe the safe,2,9,1,0.5074,0.0399,293.5,elsewhere,False,False,,,,,,0,safe,elsewhere
subject-12,47,5,non-restrictive,The hiker will photograph the mountain,4,9,1,0.1748,0.0134,146.4,subject,False,False,,,,,,1,mountain,subject
subject-12,48,41,non-restrictive,The boy will move the orange,4,7,0,,,,,,,,,,,,0,orange,
subject-12,49,8,restrictive,The woman will play the piano,3,8,0,,,,,,,,,,,,0,piano,
subject-7,0,16,non-restrictive,The woman will  carry the dress,4,14,0,,,,,,,,,,,,0,dress,
subject-7,1,17,restrictive,The man will chop the wood,1,10,0,,,,,,,,,,,,0,wood,
subject-7,2,44,non-restrictive,The baker will inspect the dough,4,9,0,,,,,,,,,,,,0,dough,
subject-7,3,43,restrictive,The man will lock the safe,3,9,0,,,,,,,,,,,,0,safe,
subject-7,4,46,non-restrictive,The musician will move the violin,2,11,1,0.4207,0.0201,351.5,elsewhere,False,False,,,,,,1,violin,elsewhere
subject-7,5,19,restrictive,The chef will slice the bread,3,10,0,,,,,,,,,,,,1,bread,
subject-7,6,13,restrictive,The man will smoke the cigarettes,1,8,0,,,,,,,,,,,,0,cigarettes,
subject-7,7,18,non-restrictive,The boy will touch the football,2,10,0,,,,,,,,,,,,0,football,
subject-7,8,29,restrictive,The grandmother will read the newspaper,1,2,0,,,,,,,,,,,,0,newspaper,
subject-7,9,40,non-restrictive,The girl will hold the blouse,4,2,0,,,,,,,,,,,,0,blouse,
subject-7,10,22,non-restrictive,The girl will hang the coat,2,9,0,,,,,,,,,,,,0,coat,
subject-7,11,47,restrictive,The girl will vacuum the carpet,3,8,1,0.717,0.0536,339.5,pos1,False,True,1.0,0.0,0.0,0.0,0.0,1,carpet,roller
subject-7,12,3,restrictive,The woman will bathe the baby,3,8,2,0.2617,0.0133,270.5,pos1,False,True,1.0,0.0,0.0,0.0,0.0,2,baby,stool
subject-7,13,9,restrictive,The woman will read the book,1,10,0,,,,,,,,,,,,0,book,
subject-7,14,34,non-restrictive,The boy will move the radio,2,8,0,,,,,,,,,,,,0,radio,
subject-7,15,12,non-restrictive,The man will watch the boat,4,5,0,,,,,,,,,,,,0,boat,
subject-7,16,1,restrictive,The woman will drink the wine,1,9,1,0.3504,0.0267,454.4,subject,False,False,,,,,,1,wine,subject
subject-7,17,41,restrictive,The boy will squeeze the orange,1,6,1,0.1513,0.0133,132.5,subject,False,False,,,,,,1,orange,subject
subject-7,18,42,non-restrictive,The woman will wash the shirt,2,7,0,,,,,,,,,,,,0,shirt,
subject-7,19,35,restrictive,The girl will apply the mascara,3,9,0,,,,,,,,,,,,0,mascara,
subject-7,20,37,restrictive,The boy will peel the banana,1,9,2,0.0001,0.0335,150.2,elsewhere,False,False,,,,,,2,banana,elsewhere
subject-7,21,24,non-restrictive,The girl will lift the rabbit,4,5,0,,,,,,,,,,,,0,rabbit,
subject-7,22,11,restrictive,The baby will ring the bell,3,8,0,,,,,,,,,,,,0,bell,
subject-7,23,28,non-restrictive,The cat will push the milk,4,8,0,,,,,,,,,,,,0,milk,
subject-7,24,45,restrictive,The chef will grate the carrot,1,7,0,,,,,,,,,,,,0,carrot,
subject-7,25,31,restrictive,The woman will open the bottle,3,11,1,0.0637,0.0267,183.8,pos1,False,True,1.0,0.0,0.0,0.0,0.0,1,bottle,sponge
subject-7,26,2,non-restrictive,The policeman will search the man,2,9,0,,,,,,,,,,,,0,man,
subject-7,27,21,restrictive,The woman will water the flower,1,7,0,,,,,,,,,,,,0,flower,
subject-7,28,38,non-restrictive,The woman will carry the apron,2,12,0,,,,,,,,,,,,0,apron,
subject-7,29,48,non-restrictive,The child will carry the balloon,4,9,0,,,,,,,,,,,,0,balloon,
subject-7,30,5,restrictive,The hiker will climb the mountain,1,5,1,0.3151,0.0402,341.5,pos1,True,True,1.0,0.0,0.0,0.0,1.0,1,mountain,mountain
subject-7,31,14,non-restrictive,The boy will feed the dog,2,8,0,,,,,,,,,,,,0,dog,
subject-7,32,27,restrictive,The boy will dim the lamp,3,8,0,,,,,,,,,,,,0,lamp,
subject-7,33,39,restrictive,The boy will tie the shoelace,3,10,0,,,,,,,,,,,,0,shoelace,
subject-7,34,26,non-restrictive,The woman will blow grab the candle,2,7,0,,,,,,,,,,,,0,candle,
subject-7,35,32,non-restrictive,The woman will carry the beer,4,9,1,0.513,0.0199,165.2,subject,False,False,,,,,,1,beer,subject
subject-7,36,30,non-restrictive,The girl will grab the dice,2,9,0,,,,,,,,,,,,0,dice,
subject-7,37,7,restrictive,The doctor will inject the child,3,9,0,,,,,,,,,,,,0,child,
subject-7,38,25,restrictive,The man will paint the canvas,1,4,0,,,,,,,,,,,,0,canvas,
subject-7,39,6,non-restrictive,The housewife will  wash the mushrooms,2,7,1,0.4154,0.0335,215.1,elsewhere,False,False,,,,,,1,mushrooms,elsewhere
subject-7,40,36,non-restrictive,The kid will stack the lego,4,12,1,0.4315,0.0137,232.2,subject,False,False,,,,,,1,lego,subject
subject-7,41,10,non-restrictive,The man will wipe the washing machine,2,9,4,0.0634,0.0196,346.6,elsewhere,False,False,0.0,1.0,0.0,0.0,1.0,4,washing-machine,elsewhere
subject-7,42,20,non-restrictive,The baby will grab the kitten,4,11,2,0.294,0.0337,408.5,pos3,False,True,0.0,0.0,1.0,0.0,0.0,2,kitten,cup
subject-7,43,15,restrictive,The businessman will wear the hat,3,3,0,,,,,,,,,,,,0,hat,
subject-7,44,0,non-restrictive,The boy will move the cake,4,8,3,0.1059,0.0139,182.9,subject,False,False,1.0,0.0,0.0,0.0,0.0,3,cake,subject
subject-7,45,8,non-restrictive,The woman will dust the piano,4,5,0,,,,,,,,,,,,0,piano,
subject-7,46,33,restrictive,The boy will unzip the suitcase,1,5,1,0.4519,0.0469,341.4,subject,False,False,,,,,,1,suitcase,subject
subject-7,47,4,non-restrictive,The boy will throw the ball,4,12,0,,,,,,,,,,,,0,ball,
subject-7,48,49,restrictive,The man will lick the stamp,1,7,0,,,,,,,,,,,,0,stamp,
subject-7,49,23,restrictive,The girl will knit the scarf,3,12,1,0.3455,0.0132,459.2,elsewhere,False,False,,,,,,1,scarf,elsewhere
subject-8,0,11,non-restrictive,The baby will kick the bell,4,6,0,,,,,,,,,,,,0,bell,
subject-8,1,3,non-restrictive,The woman will touch the baby,4,12,1,0.2108,0.0201,163.3,pos2,False,True,0.0,1.0,0.0,0.0,0.0,1,baby,stool
subject-8,2,12,restrictive,The man will sail the boat,1,11,1,0.1975,0.0134,147.4,elsewhere,False,False,,,,,,1,boat,elsewhere
subject-8,3,36,restrictive,The kid will build the lego,1,7,1,0.0937,0.0199,162.1,subject,False,False,,,,,,1,lego,subject
subject-8,4,44,restrictive,The baker will knead the dough,1,5,0,,,,,,,,,,,,0,dough,
subject-8,5,16,restrictive,The woman will wear the dress,1,11,0,,,,,,,,,,,,0,dress,
subject-8,6,18,restrictive,The boy will kick the football,3,8,1,0.3263,0.0336,265.7,subject,False,False,,,,,,1,football,subject
subject-8,7,29,non-restrictive,The grandmother will eadturn the newspaper,2,10,0,,,,,,,,,,,,0,newspaper,
subject-8,8,33,non-restrictive,The boy will open the suitcase,2,10,0,,,,,,,,,,,,0,suitcase,
subject-8,9,40,restrictive,The girl will button the blouse,1,7,0,,,,,,,,,,,,0,blouse,
subject-8,10,30,restrictive,The girl will roll the dice,3,8,0,,,,,,,,,,,,0,dice,
subject-8,11,14,restrictive,The boy will walk the dog,3,10,0,,,,,,,,,,,,0,dog,
subject-8,12,46,restrictive,The musician will tune the violin,3,4,0,,,,,,,,,,,,0,violin,
subject-8,13,25,non-restrictive,The man will move the canvas,2,10,0,,,,,,,,,,,,1,canvas,
subject-8,14,28,restrictive,The cat will drink the milk,1,7,1,0.5591,0.0468,275.9,pos1,True,True,,,,,,0,milk,milk
subject-8,15,9,non-restrictive,The woman will open the book,2,5,0,,,,,,,,,,,,0,book,
subject-8,16,42,restrictive,The woman will sew the shirt,3,10,0,,,,,,,,,,,,0,shirt,
subject-8,17,2,restrictive,The policeman will arrest the man,3,10,1,0.4213,0.0669,313.1,elsewhere,False,False,,,,,,1,man,elsewhere
subject-8,18,35,non-restrictive,The girl will squeeze the mascara,4,9,1,0.1357,0.0141,162.2,subject,False,False,,,,,,1,mascara,subject
subject-8,19,47,non-restrictive,The girl will move the carpet,4,7,1,0.2734,0.0263,161.4,elsewhere,False,False,,,,,,1,carpet,elsewhere
subject-8,20,31,non-restrictive,The woman will examine the bottle,4,9,0,,,,,,,,,,,,0,bottle,
subject-8,21,17,non-restrictive,The man will  move the wood,2,8,0,,,,,,,,,,,,0,wood,
subject-8,22,7,non-restrictive,The doctor will check the child,4,16,2,0.0685,0.0335,302.1,pos2,False,True,0.5,0.5,0.0,0.0,0.0,2,child,toy-bear
subject-8,23,20,restrictive,The baby will hug the kitten,1,10,0,,,,,,,0.0,0.0,0.0,1.0,0.0,1,kitten,
subject-8,24,27,non-restrictive,The boy will touch the lamp,4,11,1,0.1356,0.0134,104.7,subject,False,False,,,,,,1,lamp,subject
subject-8,25,43,non-restrictive,The man will wipe the safe,4,7,0,,,,,,,,,,,,0,safe,
subject-8,26,19,non-restrictive,The chef will clean the bread,4,6,0,,,,,,,,,,,,0,bread,
subject-8,27,23,non-restrictive,The girl will hold the scarf,4,8,0,,,,,,,,,,,,1,scarf,
subject-8,28,38,restrictive,The woman will tie the apron,3,13,0,,,,,,,,,,,,0,apron,
subject-8,29,10,restrictive,The man will repair the washing machine,3,9,2,0.9724,0.0397,264.9,elsewhere,False,False,0.0,0.0,1.0,0.0,1.0,2,washing-machine,elsewhere
subject-8,30,21,non-restrictive,The woman will move the flower,2,10,0,,,,,,,,,,,,0,flower,
subject-8,31,13,non-restrictive,The man will  collect the cigarettes,2,11,2,0.226,0.0535,376.7,pos3,False,True,0.0,0.0,0.5,0.5,0.0,2,cigarettes,filofax
subject-8,32,32,restrictive,The woman will brew the beer,1,4,0,,,,,,,,,,,,0,beer,
subject-8,34,22,restrictive,The girl will zip the coat,3,12,0,,,,,,,,,,,,0,coat,
subject-8,35,45,non-restrictive,The chef will carry the carrot,2,5,1,0.0116,0.033,317.8,subject,False,False,,,,,,1,carrot,subject
subject-8,36,8,restrictive,The woman will play the piano,1,9,0,,,,,,,,,,,,0,piano,
subject-8,37,26,restrictive,The woman will blow out the candle,3,8,2,0.3765,0.0203,189.3,elsewhere,False,False,,,,,,2,candle,elsewhere
subject-8,38,48,restrictive,The child will inflate the balloon,1,10,2,0.129,0.0269,389.8,subject,False,False,,,,,,2,balloon,subject
subject-8,39,37,non-restrictive,The boy will move the banana,2,6,0,,,,,,,,,,,,0,banana,
subject-8,40,49,non-restrictive,The man will pick up the stamp,2,11,0,,,,,,,,,,,,0,stamp,
subject-8,41,15,non-restrictive,The businessman will  forget the hat,4,10,2,0.1122,0.0273,413.6,subject,False,False,0.0,0.0,1.0,0.0,0.0,2,hat,subject
subject-8,42,39,non-restrictive,The boy will move the shoelace,4,11,1,0.1135,0.0201,403.8,pos2,False,True,0.0,1.0,0.0,0.0,0.0,1,shoelace,mat
subject-8,43,1,non-restrictive,The woman will try the wine,2,7,0,,,,,,,,,,,,0,wine,
subject-8,44,41,non-restrictive,The boy will move the orange,2,10,0,,,,,,,,,,,,0,orange,
subject-8,45,0,restrictive,The boy will eat the cake,1,7,0,,,,,,,,,,,,0,cake,
subject-8,46,5,non-restrictive,The hiker will photograph the mountain,2,11,2,0.5298,0.0335,367.2,pos2,True,True,0.0,1.0,0.0,0.0,1.0,2,mountain,mountain
subject-8,47,6,restrictive,The housewife will fry the mushrooms,3,6,1,0.1989,0.0606,302.2,pos1,False,True,1.0,0.0,0.0,0.0,0.0,1,mushrooms,weighing-scales
subject-8,48,24,restrictive,The girl will groom the rabbit,1,10,1,0.3237,0.0536,274.0,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,rabbit,glass
subject-8,49,4,restrictive,The boy will bounce the ball,1,10,0,,,,,,,,,,,,0,ball,
subject-9,0,48,non-restrictive,The child will carry the balloon,1,17,0,,,,,,,,,,,,0,balloon,
subject-9,1,28,non-restrictive,The cat will push the milk,1,13,1,0.4691,0.0532,284.3,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,milk,sock
subject-9,2,8,non-restrictive,The woman will dust the piano,1,17,1,0.243,0.0806,304.8,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,piano,television
subject-9,3,44,non-restrictive,The baker will inspect the dough,1,10,0,,,,,,,,,,,,0,dough,
subject-9,4,33,restrictive,The boy will unzip the suitcase,2,12,1,0.2982,0.0732,272.1,pos1,False,True,1.0,0.0,0.0,0.0,0.0,1,suitcase,gift
subject-9,5,41,restrictive,The boy will squeeze the orange,2,12,2,0.1717,0.0132,369.7,pos1,False,True,0.5,0.5,0.0,0.0,0.5,2,orange,shell
subject-9,6,34,non-restrictive,The boy will move the radio,3,9,2,0.1102,0.0664,376.2,pos2,False,True,0.0,1.0,0.0,0.0,0.0,2,radio,pillow
subject-9,7,35,restrictive,The girl will apply the mascara,4,14,0,,,,,,,,,,,,0,mascara,
subject-9,8,1,restrictive,The woman will drink the wine,2,11,1,0.3236,0.0474,311.6,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,wine,chair
subject-9,9,42,non-restrictive,The woman will wash the shirt,3,15,3,0.0819,0.0396,233.5,pos3,True,True,0.0,0.5,0.5,0.0,0.5,3,shirt,shirt
subject-9,10,0,non-restrictive,The boy will move the cake,1,13,1,0.4276,0.0469,356.6,pos4,False,True,0.0,0.0,0.0,1.0,0.0,2,cake,ball
subject-9,11,5,restrictive,The hiker will climb the mountain,2,13,2,0.3485,0.0405,349.0,elsewhere,False,False,0.0,1.0,0.0,0.0,1.0,2,mountain,elsewhere
subject-9,12,7,restrictive,The doctor will inject the child,4,10,1,0.1048,0.0532,358.0,pos4,True,True,0.0,0.0,0.0,1.0,1.0,1,child,child
subject-9,13,25,restrictive,The man will paint the canvas,2,11,1,0.4212,0.0537,379.9,pos3,False,True,0.0,0.0,1.0,0.0,0.0,2,canvas,keyboard
subject-9,14,46,non-restrictive,The musician will move the violin,3,14,1,0.0989,0.0132,138.6,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,violin,bow
subject-9,15,26,non-restrictive,The woman will blow grab the candle,3,11,1,0.5374,0.04,227.5,pos3,True,True,0.0,0.0,1.0,0.0,1.0,1,candle,candle
subject-9,16,45,restrictive,The chef will grate the carrot,2,13,2,0.1302,0.04,290.2,pos2,True,True,0.5,0.5,0.0,0.0,0.5,2,carrot,carrot
subject-9,17,49,restrictive,The man will lick the stamp,2,14,2,0.159,0.0332,272.5,pos2,True,True,0.0,1.0,0.0,0.0,1.0,2,stamp,stamp
subject-9,18,17,restrictive,The man will chop the wood,2,13,1,0.3065,0.0537,272.5,elsewhere,False,False,,,,,,1,wood,elsewhere
subject-9,19,14,non-restrictive,The boy will feed the dog,3,14,1,0.2699,0.0337,219.8,elsewhere,False,False,,,,,,1,dog,elsewhere
subject-9,20,15,restrictive,The businessman will wear the hat,4,8,0,,,,,,,,,,,,1,hat,
subject-9,21,30,non-restrictive,The girl will grab the dice,3,14,2,0.3919,0.0532,342.9,elsewhere,False,False,0.0,0.0,1.0,0.0,1.0,2,dice,elsewhere
subject-9,22,16,non-restrictive,The woman will  carry the dress,1,12,2,0.3177,0.0537,356.5,subject,False,False,0.0,1.0,0.0,0.0,0.0,2,dress,subject
subject-9,23,10,non-restrictive,The man will wipe the washing machine,3,10,2,0.6659,0.0674,300.6,pos4,False,True,0.0,0.0,0.5,0.5,0.5,2,washing-machine,mirror
subject-9,24,31,restrictive,The woman will open the bottle,4,13,2,0.1644,0.0605,275.2,pos3,False,True,0.0,0.5,0.5,0.0,0.0,2,bottle,seed
subject-9,25,24,non-restrictive,The girl will lift the rabbit,1,10,1,0.0071,0.0737,259.5,pos1,True,True,1.0,0.0,0.0,0.0,1.0,1,rabbit,rabbit
subject-9,26,19,restrictive,The chef will slice the bread,4,11,1,0.3592,0.0601,304.9,pos1,False,True,1.0,0.0,0.0,0.0,0.0,1,bread,spoon
subject-9,27,37,restrictive,The boy will peel the banana,2,11,2,0.121,0.0469,240.9,pos3,False,True,0.0,0.5,0.5,0.0,0.5,2,banana,mitten
